x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,1.516090608,4.461116634e-05,-0.006776174343,3.8958681830717884e-09,-2.5471674531678346e-09,4.8430266280587605e-11
5.0,1.540329637,4.383515995e-05,-0.006668232354,3.857459625609055e-09,-2.397862667655253e-09,4.8167831124301453e-11
5.0,1.564919496,4.305216163e-05,-0.006562144443,3.8193607947050334e-09,-2.25171999833326e-09,4.7982084703061696e-11
5.0,1.589865261,4.226140659e-05,-0.006457872469,3.7809494049439846e-09,-2.108268096322979e-09,4.7836734589720467e-11
5.0,1.615172084,4.146262365e-05,-0.006355381768,3.74217266840233e-09,-1.967449507207452e-09,4.7680983379574464e-11
5.0,1.640845191,4.065540747e-05,-0.006254637556,3.7030318892586726e-09,-1.8293202385283868e-09,4.7517932838715746e-11
5.0,1.666889884,3.983945132e-05,-0.006155605749,3.663535165468254e-09,-1.6939023786117733e-09,4.733348950117351e-11
5.0,1.69331154,3.901470184e-05,-0.006058253509,3.623694459336257e-09,-1.5612101277193855e-09,4.710890493742184e-11
5.0,1.720115616,3.818143128e-05,-0.005962549222,3.583518999787603e-09,-1.4312706027095223e-09,4.6834041363275606e-11
5.0,1.747307647,3.73400069e-05,-0.005868461825,3.5430125687903722e-09,-1.3041256501622854e-09,4.651353718238307e-11
5.0,1.774893249,3.649064656e-05,-0.005775960656,3.502178958400799e-09,-1.179815523242457e-09,4.6153913375843884e-11
5.0,1.802878116,3.563348368e-05,-0.005685015703,3.4610259742732424e-09,-1.058375271202525e-09,4.575529037239498e-11
5.0,1.831268029,3.476868043e-05,-0.005595597757,3.4195629957381867e-09,-9.398467452103211e-10,4.531578563423427e-11
5.0,1.86006885,3.389642446e-05,-0.005507678348,3.3778009734090988e-09,-8.24325434673955e-10,4.4834539632164006e-11
5.0,1.889286525,3.301696394e-05,-0.005421229677,3.335753664099253e-09,-7.12004908022172e-10,4.431250059718308e-11
5.0,1.91892709,3.213057413e-05,-0.005336224591,3.2934355164207908e-09,-6.03095684639974e-10,4.3752605769647075e-11
5.0,1.948996664,3.123754244e-05,-0.00525263655,3.2508592032215958e-09,-4.977026131131222e-10,4.315724345712043e-11
