      r       	      z       	     U_r      	    U_phi     	     U_z      	   U_r U_r       U_phi U_phi   	   U_z U_z   	   U_r U_phi   	   U_r U_z    	
7.18537039e-01	6.90000000e+01	4.65411531e-04	-2.2669780e-05	9.74825039e-02	3.78061426e-04	3.80375792e-04	1.00546959e-02	1.30821567e-06	9.46572500e-05	
7.81147611e-01	6.90000000e+01	5.10703624e-04	-3.0745723e-05	9.72778309e-02	3.78464102e-04	3.80979905e-04	1.00146255e-02	1.35474954e-06	1.03530809e-04	
8.45981070e-01	6.90000000e+01	5.57777539e-04	-4.6295570e-05	9.70465025e-02	3.78814804e-04	3.81940309e-04	9.96955647e-03	1.37565246e-06	1.12639002e-04	
9.13116334e-01	6.90000000e+01	6.06449719e-04	-6.5610808e-05	9.67882989e-02	3.79115644e-04	3.83230349e-04	9.91941792e-03	1.39103176e-06	1.21920421e-04	
9.82635127e-01	6.90000000e+01	6.57003965e-04	-8.2614207e-05	9.65037841e-02	3.79336957e-04	3.84777002e-04	9.86450229e-03	1.41880244e-06	1.31394912e-04	
1.05462207e+00	6.90000000e+01	7.09475516e-04	-9.4881358e-05	9.61909560e-02	3.79433886e-04	3.86539230e-04	9.80468060e-03	1.45920324e-06	1.41041347e-04	
1.12916479e+00	6.90000000e+01	7.63133491e-04	-1.0312873e-04	9.58471934e-02	3.79421955e-04	3.88399852e-04	9.73972620e-03	1.49756812e-06	1.50783968e-04	
1.20635403e+00	6.90000000e+01	8.17564439e-04	-1.0849317e-04	9.54699343e-02	3.79360291e-04	3.90167951e-04	9.66931753e-03	1.49853636e-06	1.60612015e-04	
1.28628375e+00	6.90000000e+01	8.72885602e-04	-1.1117215e-04	9.50547536e-02	3.79296873e-04	3.91698637e-04	9.59252233e-03	1.43306606e-06	1.70573329e-04	
1.36905124e+00	6.90000000e+01	9.28940022e-04	-1.1116078e-04	9.45976647e-02	3.79264069e-04	3.92894809e-04	9.50839508e-03	1.27547593e-06	1.80696554e-04	
1.45475726e+00	6.90000000e+01	9.85982018e-04	-1.1206214e-04	9.40988670e-02	3.79277072e-04	3.93726954e-04	9.41696991e-03	1.07178562e-06	1.90978031e-04	
1.54350612e+00	6.90000000e+01	1.04380217e-03	-1.1895164e-04	9.35601519e-02	3.79299953e-04	3.94334382e-04	9.31901519e-03	8.55553312e-07	2.01361175e-04	
1.63540588e+00	6.90000000e+01	1.10191899e-03	-1.3335618e-04	9.29835388e-02	3.79314899e-04	3.95111573e-04	9.21521894e-03	6.15116006e-07	2.11735779e-04	
1.73056838e+00	6.90000000e+01	1.15981590e-03	-1.5069950e-04	9.23681093e-02	3.79324182e-04	3.96157434e-04	9.10523100e-03	4.11231846e-07	2.22060122e-04	
1.82910947e+00	6.90000000e+01	1.21781946e-03	-1.6482483e-04	9.17091850e-02	3.79307282e-04	3.97485587e-04	8.98793797e-03	2.95828330e-07	2.32393363e-04	
1.93114911e+00	6.90000000e+01	1.27581495e-03	-1.7361636e-04	9.10001499e-02	3.79226372e-04	3.98959193e-04	8.86210675e-03	3.13484488e-07	2.42739164e-04	
2.03681149e+00	6.90000000e+01	1.33312828e-03	-1.8124298e-04	9.02328073e-02	3.79057056e-04	4.00580023e-04	8.72620396e-03	5.77497197e-07	2.52955911e-04	
2.14622524e+00	6.90000000e+01	1.38910316e-03	-1.9349265e-04	8.93926220e-02	3.78735514e-04	4.02487813e-04	8.57780682e-03	1.07512018e-06	2.62888644e-04	
2.25952355e+00	6.90000000e+01	1.44159694e-03	-2.1842356e-04	8.84723079e-02	3.78266130e-04	4.04420542e-04	8.41621038e-03	1.69901964e-06	2.72078239e-04	
2.37684433e+00	6.90000000e+01	1.49048258e-03	-2.5183815e-04	8.74772982e-02	3.77730177e-04	4.05771790e-04	8.24316189e-03	2.30014685e-06	2.80409786e-04	
2.49833040e+00	6.90000000e+01	1.53718090e-03	-2.8889295e-04	8.64104727e-02	3.77053895e-04	4.06411566e-04	8.05977947e-03	2.81135971e-06	2.88079553e-04	
2.62412963e+00	6.90000000e+01	1.58260987e-03	-3.2751978e-04	8.52610463e-02	3.76118104e-04	4.06410779e-04	7.86460818e-03	3.28864095e-06	2.95145910e-04	
2.75439515e+00	6.90000000e+01	1.62518904e-03	-3.6557611e-04	8.40165505e-02	3.75007347e-04	4.05593165e-04	7.65595674e-03	3.65123088e-06	3.01377127e-04	
2.88928554e+00	6.90000000e+01	1.66319165e-03	-4.0560585e-04	8.26863226e-02	3.73812412e-04	4.04312272e-04	7.43554970e-03	3.73374080e-06	3.06776650e-04	
3.02896499e+00	6.90000000e+01	1.69439854e-03	-4.4602096e-04	8.12849073e-02	3.72525964e-04	4.02520597e-04	7.20606963e-03	3.62121022e-06	3.11244371e-04	
3.17360354e+00	6.90000000e+01	1.71912583e-03	-4.7272535e-04	7.98203659e-02	3.71194459e-04	4.00153190e-04	6.96967882e-03	3.45020696e-06	3.14725045e-04	
3.32337723e+00	6.90000000e+01	1.74317941e-03	-4.8438961e-04	7.82923032e-02	3.69554360e-04	3.97438428e-04	6.72723623e-03	2.97724118e-06	3.17929056e-04	
3.47846840e+00	6.90000000e+01	1.76893474e-03	-4.9088685e-04	7.66930832e-02	3.67293078e-04	3.95027808e-04	6.47853319e-03	2.12492390e-06	3.20917634e-04	
3.63906583e+00	6.90000000e+01	1.79383110e-03	-4.8987360e-04	7.50180624e-02	3.64364743e-04	3.93059945e-04	6.22398592e-03	1.15976909e-06	3.23257694e-04	
3.80536501e+00	6.90000000e+01	1.81368831e-03	-4.7833718e-04	7.32632505e-02	3.60951411e-04	3.91077023e-04	5.96282480e-03	4.62703003e-07	3.24424820e-04	
3.97756837e+00	6.90000000e+01	1.82609176e-03	-4.5518566e-04	7.14500301e-02	3.57282523e-04	3.89597779e-04	5.69743412e-03	2.12740903e-07	3.24213490e-04	
4.15588552e+00	6.90000000e+01	1.82972250e-03	-4.2055666e-04	6.95779834e-02	3.53225068e-04	3.87145326e-04	5.42841701e-03	5.77716532e-07	3.22602226e-04	
4.34053354e+00	6.90000000e+01	1.82309980e-03	-3.7099144e-04	6.76267266e-02	3.48848903e-04	3.83696562e-04	5.15367969e-03	1.27692076e-06	3.19421231e-04	
4.53173718e+00	6.90000000e+01	1.80644290e-03	-3.0973124e-04	6.55844897e-02	3.44157664e-04	3.79563644e-04	4.87320772e-03	1.67999277e-06	3.14699361e-04	
4.72972919e+00	6.90000000e+01	1.77848325e-03	-2.5979117e-04	6.34687353e-02	3.39072242e-04	3.74639337e-04	4.59092999e-03	1.67466678e-06	3.08455796e-04	
4.93475059e+00	6.90000000e+01	1.73918149e-03	-2.1563912e-04	6.12857140e-02	3.33582414e-04	3.69008256e-04	4.30758450e-03	1.42044501e-06	3.00611529e-04	
5.14705094e+00	6.90000000e+01	1.69808592e-03	-1.6389631e-04	5.90308953e-02	3.27607976e-04	3.63276415e-04	4.02497589e-03	1.05808674e-06	2.92228045e-04	
5.36688866e+00	6.90000000e+01	1.65138952e-03	-1.2789791e-04	5.67169493e-02	3.20999284e-04	3.56184830e-04	3.74662047e-03	3.69865415e-07	2.83153087e-04	
5.59453137e+00	6.90000000e+01	1.59828201e-03	-9.7753283e-05	5.43488990e-02	3.13538303e-04	3.48740905e-04	3.47279352e-03	-6.9306722e-07	2.73147325e-04	
5.83025615e+00	6.90000000e+01	1.53998931e-03	-8.4093684e-05	5.18892409e-02	3.04883773e-04	3.39575895e-04	3.19888999e-03	-1.7986863e-06	2.62594107e-04	
6.07434996e+00	6.90000000e+01	1.47876697e-03	-7.3981377e-05	4.93599523e-02	2.94776886e-04	3.28298820e-04	2.92871290e-03	-2.6269441e-06	2.51915699e-04	
6.32710993e+00	6.90000000e+01	1.39783520e-03	-5.8601561e-05	4.68140720e-02	2.84050744e-04	3.17041469e-04	2.66913207e-03	-2.9506205e-06	2.40211060e-04	
6.58884372e+00	6.90000000e+01	1.30048211e-03	-3.0476450e-05	4.42543372e-02	2.73302487e-04	3.04189131e-04	2.41972057e-03	-3.0702294e-06	2.27585386e-04	
6.85986994e+00	6.90000000e+01	1.18754274e-03	9.89698975e-06	4.16360323e-02	2.61546753e-04	2.87955278e-04	2.17657215e-03	-3.2324376e-06	2.13446087e-04	
7.14051850e+00	6.90000000e+01	1.06412812e-03	4.36678933e-05	3.90021891e-02	2.48830832e-04	2.70201592e-04	1.94451803e-03	-2.8874659e-06	1.98397500e-04	
7.43113104e+00	6.90000000e+01	9.24175528e-04	1.03057229e-04	3.63434813e-02	2.35548443e-04	2.52168626e-04	1.72252557e-03	-1.8475983e-06	1.82499294e-04	
7.73206130e+00	6.90000000e+01	7.66203639e-04	1.90839270e-04	3.36654572e-02	2.21709786e-04	2.34649950e-04	1.51085974e-03	-1.1521707e-06	1.66032810e-04	
8.04367559e+00	6.90000000e+01	6.09634593e-04	2.86980943e-04	3.10124613e-02	2.07878270e-04	2.17069170e-04	1.31538952e-03	-9.3229533e-07	1.50157314e-04	
8.36635324e+00	6.90000000e+01	4.42862994e-04	3.42442720e-04	2.84157220e-02	1.93362524e-04	1.99505576e-04	1.13476638e-03	-1.1796196e-06	1.33819533e-04	
8.70048704e+00	6.90000000e+01	2.57082251e-04	3.45729246e-04	2.58556782e-02	1.78118598e-04	1.81499038e-04	9.67973953e-04	-1.3737410e-06	1.17142983e-04	
9.04648371e+00	6.90000000e+01	6.64539744e-05	3.21555380e-04	2.33001496e-02	1.62787762e-04	1.62707241e-04	8.14959718e-04	-1.4536586e-06	1.01491769e-04	
9.40476442e+00	6.90000000e+01	-1.3432836e-04	3.01441872e-04	2.07905373e-02	1.47858477e-04	1.43984459e-04	6.78124296e-04	-1.3425422e-06	8.70862349e-05	
9.77576531e+00	6.90000000e+01	-3.3775416e-04	2.72544365e-04	1.83298292e-02	1.32491751e-04	1.26692465e-04	5.56293588e-04	-1.3083231e-06	7.35867493e-05	
1.01599379e+01	6.90000000e+01	-5.3043933e-04	2.01875978e-04	1.59392987e-02	1.17673483e-04	1.08572129e-04	4.48999094e-04	-1.6928865e-06	6.12890517e-05	
1.05577500e+01	6.90000000e+01	-7.2413939e-04	1.27800710e-04	1.35829881e-02	1.03590086e-04	9.16627522e-05	3.52244302e-04	-1.5440725e-06	4.94211354e-05	
1.09696858e+01	6.90000000e+01	-9.3167190e-04	4.63761343e-05	1.12960033e-02	9.01046300e-05	7.65375349e-05	2.69603251e-04	-8.8764713e-07	3.78906524e-05	
1.13962466e+01	6.90000000e+01	-1.1332657e-03	-3.3501213e-05	9.11659021e-03	7.82568456e-05	6.24816541e-05	2.01966674e-04	-5.1403644e-07	2.86895047e-05	
1.18379519e+01	6.90000000e+01	-1.3109119e-03	-6.6576936e-05	7.10776403e-03	6.68574458e-05	5.12207713e-05	1.47070318e-04	-2.7016566e-07	2.16534026e-05	
1.22953391e+01	6.90000000e+01	-1.4563100e-03	-6.8431015e-05	5.33906538e-03	5.59873333e-05	4.09317629e-05	1.04958193e-04	6.46384988e-08	1.63258491e-05	
1.27689651e+01	6.90000000e+01	-1.5756595e-03	-7.3944814e-05	3.80636614e-03	4.60977848e-05	3.13429697e-05	7.28428341e-05	4.88887806e-07	1.19775536e-05	
1.32594064e+01	6.90000000e+01	-1.6582791e-03	-1.0937157e-04	2.48734953e-03	3.71010446e-05	2.43547190e-05	4.98169602e-05	5.79192478e-07	8.90109892e-06	
1.37672601e+01	6.90000000e+01	-1.6894951e-03	-1.4442590e-04	1.40857015e-03	2.95110024e-05	1.82536573e-05	3.38193963e-05	5.50291448e-07	6.80598172e-06	
1.42931443e+01	6.90000000e+01	-1.6747538e-03	-1.6534745e-04	5.40643546e-04	2.32530776e-05	1.31746554e-05	2.33396030e-05	4.09184983e-07	5.20864435e-06	
1.48376991e+01	6.90000000e+01	-1.6166104e-03	-1.8781825e-04	-1.4348143e-04	1.79443888e-05	9.11114041e-06	1.58510102e-05	3.36855078e-07	3.77276649e-06	
1.54015875e+01	6.90000000e+01	-1.5253491e-03	-2.0249339e-04	-6.8631176e-04	1.35841037e-05	6.17832588e-06	1.09611619e-05	1.07995145e-07	2.69673993e-06	
1.59854958e+01	6.90000000e+01	-1.3992458e-03	-1.8568460e-04	-1.0687919e-03	1.00428757e-05	3.99127081e-06	8.11059591e-06	1.38102992e-08	2.11536861e-06	
1.65901348e+01	6.90000000e+01	-1.2401079e-03	-1.7079440e-04	-1.2646714e-03	7.27481240e-06	2.86578566e-06	6.33868121e-06	-9.1173001e-08	1.70416225e-06	
1.72162405e+01	6.90000000e+01	-1.0796951e-03	-1.6731565e-04	-1.2975470e-03	5.15059882e-06	2.13109409e-06	4.68200801e-06	-4.3928221e-08	1.40474892e-06	
1.78645751e+01	6.90000000e+01	-9.2353793e-04	-1.4843982e-04	-1.2405185e-03	3.50426876e-06	1.53393701e-06	3.47393374e-06	2.88284442e-09	1.07350574e-06	
1.85359277e+01	6.90000000e+01	-7.7826172e-04	-1.3713451e-04	-1.1421995e-03	2.46689957e-06	1.16191209e-06	2.67643720e-06	-1.4414499e-08	7.70480936e-07	
1.92311156e+01	6.90000000e+01	-6.4857809e-04	-1.3341172e-04	-1.0259885e-03	1.78807955e-06	8.71916765e-07	2.07301146e-06	-4.4567840e-08	5.32740605e-07	
1.99509851e+01	6.90000000e+01	-5.3702897e-04	-1.2244616e-04	-9.0390903e-04	1.32094569e-06	6.49836366e-07	1.58022813e-06	-6.6255290e-08	3.57560842e-07	
2.06964123e+01	6.90000000e+01	-4.4576447e-04	-1.0113713e-04	-7.7493636e-04	9.91418625e-07	4.78146317e-07	1.20216918e-06	-6.9810972e-08	2.26813669e-07	
2.14683047e+01	6.90000000e+01	-3.7482260e-04	-7.7402929e-05	-6.4854086e-04	7.54237671e-07	3.43832394e-07	8.93796354e-07	-6.7962968e-08	1.16862967e-07	
2.22676019e+01	6.90000000e+01	-3.1846730e-04	-6.1960686e-05	-5.3487887e-04	5.81528975e-07	2.45873530e-07	6.64631254e-07	-6.7496387e-08	3.83313572e-08	
2.30952768e+01	6.90000000e+01	-2.7318071e-04	-5.8264119e-05	-4.2963367e-04	4.41956301e-07	1.77779922e-07	4.72565101e-07	-6.4359275e-08	3.86060383e-09	
2.39523370e+01	6.90000000e+01	-2.3585834e-04	-6.0121187e-05	-3.2913750e-04	3.35387819e-07	1.33386683e-07	3.03486887e-07	-5.7458356e-08	-5.3927124e-09	
2.48398257e+01	6.90000000e+01	-2.0459149e-04	-5.7854623e-05	-2.3417366e-04	2.55710136e-07	1.00845730e-07	1.73794669e-07	-4.5906688e-08	-7.3640028e-09	
2.57588232e+01	6.90000000e+01	-1.7864824e-04	-4.8915952e-05	-1.4921218e-04	1.92924594e-07	7.22970353e-08	8.47814407e-08	-3.2359967e-08	-6.5563225e-09	
2.67104482e+01	6.90000000e+01	-1.5692106e-04	-3.4773092e-05	-7.9428444e-05	1.44010561e-07	4.09999378e-08	3.21411604e-08	-1.7413519e-08	-5.7271799e-09	
2.76958592e+01	6.90000000e+01	-1.3804331e-04	-2.0130727e-05	-3.0338846e-05	1.08432082e-07	1.75094576e-08	1.20425661e-08	-6.9698756e-09	-9.5210991e-09	
2.87162555e+01	6.90000000e+01	-1.2166682e-04	-1.0426558e-05	-3.2918532e-06	8.47750253e-08	6.67856512e-09	7.25700874e-09	-3.3235065e-09	-1.4296390e-08	
2.97728793e+01	6.90000000e+01	-1.0970454e-04	-6.7070349e-06	3.64749834e-06	7.33962799e-08	3.76942446e-09	6.94054128e-09	-2.9632625e-09	-1.6067452e-08	
3.08670168e+01	6.90000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.20000000e+01	6.90000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
0.000000000000	7.00000000e+01	-7.2114114e-05	-4.7339976e-04	9.73846560e-02	3.75304990e-04	3.56541330e-04	1.00135900e-02	1.07970140e-06	-3.5185208e-06	
3.71000886e-02	7.00000000e+01	1.13231965e-05	-3.3993236e-05	9.73829783e-02	3.66560784e-04	3.65394830e-04	1.00132595e-02	-9.5380936e-08	4.07322941e-06	
7.55173554e-02	7.00000000e+01	3.88053772e-05	1.82487127e-05	9.73713612e-02	3.65599062e-04	3.66571986e-04	1.00110274e-02	-2.2730428e-07	8.83219574e-06	
1.15298564e-01	7.00000000e+01	6.02115454e-05	4.73288495e-06	9.73507575e-02	3.65935883e-04	3.66572767e-04	1.00070792e-02	-1.6863256e-07	1.36507157e-05	
1.56492140e-01	7.00000000e+01	8.42428951e-05	-4.7665262e-06	9.73212306e-02	3.66118620e-04	3.66883380e-04	1.00014305e-02	-1.3414008e-07	1.88061041e-05	
1.99148226e-01	7.00000000e+01	1.09675310e-04	-1.0401522e-05	9.72820410e-02	3.66150211e-04	3.67541740e-04	9.99394800e-03	-1.3780376e-07	2.41152697e-05	
2.43318747e-01	7.00000000e+01	1.35601281e-04	-1.7798025e-05	9.72319168e-02	3.66171404e-04	3.68421602e-04	9.98439761e-03	-1.5679835e-07	2.95398362e-05	
2.89057471e-01	7.00000000e+01	1.62460516e-04	-2.7189295e-05	9.71694847e-02	3.66217397e-04	3.69455631e-04	9.97251245e-03	-1.7026717e-07	3.51639001e-05	
3.36420073e-01	7.00000000e+01	1.90873294e-04	-3.7279237e-05	9.70936855e-02	3.66293446e-04	3.70563605e-04	9.95806063e-03	-1.6222319e-07	4.10679616e-05	
3.85464207e-01	7.00000000e+01	2.21071456e-04	-4.7482631e-05	9.70039684e-02	3.66425203e-04	3.71621937e-04	9.94089429e-03	-1.2527284e-07	4.72834154e-05	
4.36249572e-01	7.00000000e+01	2.53068054e-04	-5.6966487e-05	9.69001570e-02	3.66631087e-04	3.72512869e-04	9.92096173e-03	-6.6565043e-08	5.38112729e-05	
4.88837990e-01	7.00000000e+01	2.86884355e-04	-6.4112780e-05	9.67820303e-02	3.66888187e-04	3.73173761e-04	9.89826894e-03	-4.0892653e-09	6.06412441e-05	
5.43293473e-01	7.00000000e+01	3.22567826e-04	-6.8102127e-05	9.66487965e-02	3.67146718e-04	3.73594894e-04	9.87278947e-03	5.26641746e-08	6.77549617e-05	
5.99682309e-01	7.00000000e+01	3.60250635e-04	-7.0600371e-05	9.64987042e-02	3.67374668e-04	3.73791514e-04	9.84434222e-03	1.25482509e-07	7.51396410e-05	
6.58073138e-01	7.00000000e+01	4.00179257e-04	-7.4594369e-05	9.63290997e-02	3.67570602e-04	3.73804697e-04	9.81249882e-03	2.56957143e-07	8.27998003e-05	
7.18537039e-01	7.00000000e+01	4.41901740e-04	-8.0517082e-05	9.61372977e-02	3.67691531e-04	3.73740261e-04	9.77664814e-03	4.29748903e-07	9.06882468e-05	
7.81147611e-01	7.00000000e+01	4.85335321e-04	-8.9430764e-05	9.59201121e-02	3.67709250e-04	3.73812816e-04	9.73620986e-03	6.55756580e-07	9.88063592e-05	
8.45981070e-01	7.00000000e+01	5.30135061e-04	-1.0041671e-04	9.56766540e-02	3.67679860e-04	3.74214269e-04	9.69102521e-03	8.56006300e-07	1.07131244e-04	
9.13116334e-01	7.00000000e+01	5.76427267e-04	-1.1153678e-04	9.54076366e-02	3.67629885e-04	3.75067147e-04	9.64118869e-03	9.92664356e-07	1.15700492e-04	
9.82635127e-01	7.00000000e+01	6.24462978e-04	-1.2028498e-04	9.51148696e-02	3.67600617e-04	3.76369721e-04	9.58701940e-03	1.05338362e-06	1.24596488e-04	
1.05462207e+00	7.00000000e+01	6.74622374e-04	-1.2470651e-04	9.47990702e-02	3.67620279e-04	3.78073055e-04	9.52862833e-03	1.04579573e-06	1.33872780e-04	
1.12916479e+00	7.00000000e+01	7.27029897e-04	-1.2426311e-04	9.44590189e-02	3.67689617e-04	3.79924377e-04	9.46586542e-03	9.85106084e-07	1.43526505e-04	
1.20635403e+00	7.00000000e+01	7.81370151e-04	-1.1986782e-04	9.40914932e-02	3.67808798e-04	3.81477984e-04	9.39838464e-03	8.82423280e-07	1.53457461e-04	
1.28628375e+00	7.00000000e+01	8.36883899e-04	-1.1335994e-04	9.36911748e-02	3.67981923e-04	3.82412788e-04	9.32546353e-03	7.73416197e-07	1.63497323e-04	
1.36905124e+00	7.00000000e+01	8.92934328e-04	-1.0698024e-04	9.32531019e-02	3.68187752e-04	3.82831103e-04	9.24620865e-03	6.75740749e-07	1.73546967e-04	
1.45475726e+00	7.00000000e+01	9.48327688e-04	-1.0363504e-04	9.27743969e-02	3.68372388e-04	3.83041673e-04	9.15988345e-03	6.00139468e-07	1.83520788e-04	
1.54350612e+00	7.00000000e+01	1.00269235e-03	-1.0554621e-04	9.22571852e-02	3.68514054e-04	3.83266379e-04	9.06677029e-03	5.63894055e-07	1.93421343e-04	
1.63540588e+00	7.00000000e+01	1.05634846e-03	-1.1441516e-04	9.17063104e-02	3.68620005e-04	3.83940135e-04	8.96784905e-03	5.00958352e-07	2.03310687e-04	
1.73056838e+00	7.00000000e+01	1.10992299e-03	-1.3382920e-04	9.11188334e-02	3.68715805e-04	3.85157031e-04	8.86299039e-03	4.19769714e-07	2.13241762e-04	
1.82910947e+00	7.00000000e+01	1.16345308e-03	-1.6339332e-04	9.04886752e-02	3.68855026e-04	3.86869050e-04	8.75135678e-03	4.26459540e-07	2.23181429e-04	
1.93114911e+00	7.00000000e+01	1.21643694e-03	-1.9612225e-04	8.98074064e-02	3.69015452e-04	3.89010081e-04	8.63145624e-03	6.06075237e-07	2.32952833e-04	
2.03681149e+00	7.00000000e+01	1.26898367e-03	-2.2914767e-04	8.90666291e-02	3.69117915e-04	3.91332029e-04	8.50181034e-03	9.09570731e-07	2.42476594e-04	
2.14622524e+00	7.00000000e+01	1.32130550e-03	-2.6358730e-04	8.82638719e-02	3.69108061e-04	3.93344211e-04	8.36245691e-03	1.27471332e-06	2.51693543e-04	
2.25952355e+00	7.00000000e+01	1.37250088e-03	-3.0040262e-04	8.73906833e-02	3.69012868e-04	3.94924134e-04	8.21203687e-03	1.69175351e-06	2.60501115e-04	
2.37684433e+00	7.00000000e+01	1.42201873e-03	-3.3925891e-04	8.64404230e-02	3.68854676e-04	3.96104472e-04	8.04953478e-03	2.22491966e-06	2.68849563e-04	
2.49833040e+00	7.00000000e+01	1.46914073e-03	-3.7123912e-04	8.54129249e-02	3.68535936e-04	3.96813437e-04	7.87563170e-03	2.84471868e-06	2.76676284e-04	
2.62412963e+00	7.00000000e+01	1.51236010e-03	-3.9067580e-04	8.43172159e-02	3.68011234e-04	3.96865554e-04	7.69206676e-03	3.36810425e-06	2.83749647e-04	
2.75439515e+00	7.00000000e+01	1.55122644e-03	-4.0051647e-04	8.31451089e-02	3.67260849e-04	3.95749468e-04	7.49695900e-03	3.65459695e-06	2.89912824e-04	
2.88928554e+00	7.00000000e+01	1.58650425e-03	-4.0444911e-04	8.18849878e-02	3.66205368e-04	3.93767144e-04	7.28886139e-03	3.69364661e-06	2.95221450e-04	
3.02896499e+00	7.00000000e+01	1.61951623e-03	-4.0409371e-04	8.05435121e-02	3.64794742e-04	3.91716572e-04	7.07013422e-03	3.49551954e-06	2.99810245e-04	
3.17360354e+00	7.00000000e+01	1.65073911e-03	-4.0410459e-04	7.91190250e-02	3.62921606e-04	3.89695167e-04	6.84200692e-03	3.01796314e-06	3.03788087e-04	
3.32337723e+00	7.00000000e+01	1.67949707e-03	-4.0396772e-04	7.76052429e-02	3.60500858e-04	3.87279470e-04	6.60438074e-03	2.39827063e-06	3.07080349e-04	
3.47846840e+00	7.00000000e+01	1.70673534e-03	-4.1281641e-04	7.60296752e-02	3.57552820e-04	3.85096161e-04	6.36244625e-03	1.73045665e-06	3.09962774e-04	
3.63906583e+00	7.00000000e+01	1.72958671e-03	-4.2697061e-04	7.43994648e-02	3.54307320e-04	3.83590471e-04	6.11735169e-03	1.17960305e-06	3.12079684e-04	
3.80536501e+00	7.00000000e+01	1.74767171e-03	-4.3453135e-04	7.27114138e-02	3.51107841e-04	3.82113974e-04	5.86828826e-03	8.69953063e-07	3.13277452e-04	
3.97756837e+00	7.00000000e+01	1.75789154e-03	-4.3350939e-04	7.09606134e-02	3.47882470e-04	3.80418391e-04	5.61472375e-03	6.93722165e-07	3.13273847e-04	
4.15588552e+00	7.00000000e+01	1.75871783e-03	-4.0994037e-04	6.91438683e-02	3.44612087e-04	3.78349761e-04	5.35577773e-03	5.18915513e-07	3.11896629e-04	
4.34053354e+00	7.00000000e+01	1.75608656e-03	-3.6470842e-04	6.72546199e-02	3.41064806e-04	3.75831934e-04	5.09179336e-03	5.82450828e-07	3.09695904e-04	
4.53173718e+00	7.00000000e+01	1.74775183e-03	-2.9887413e-04	6.52769491e-02	3.36705781e-04	3.72661745e-04	4.82234694e-03	9.71009816e-07	3.06304353e-04	
4.72972919e+00	7.00000000e+01	1.73135065e-03	-2.3195831e-04	6.32144900e-02	3.31647688e-04	3.69241925e-04	4.54866871e-03	1.34182017e-06	3.01288146e-04	
4.93475059e+00	7.00000000e+01	1.70633638e-03	-1.7886307e-04	6.10808303e-02	3.26679984e-04	3.64873974e-04	4.27392508e-03	1.29261351e-06	2.94954414e-04	
5.14705094e+00	7.00000000e+01	1.67723151e-03	-1.2025934e-04	5.88677675e-02	3.21426784e-04	3.58989954e-04	3.99842426e-03	1.08985333e-06	2.87855160e-04	
5.36688866e+00	7.00000000e+01	1.64519284e-03	-6.5848824e-05	5.65915984e-02	3.15288593e-04	3.52768798e-04	3.72597030e-03	6.32375969e-07	2.80210403e-04	
5.59453137e+00	7.00000000e+01	1.61015129e-03	-2.4725723e-05	5.42590753e-02	3.08300598e-04	3.46328695e-04	3.45743510e-03	1.68780692e-07	2.71823836e-04	
5.83025615e+00	7.00000000e+01	1.56570875e-03	-1.9391541e-06	5.18641629e-02	3.00467587e-04	3.38727569e-04	3.19117507e-03	-6.4318288e-07	2.62454227e-04	
6.07434996e+00	7.00000000e+01	1.50519882e-03	-9.6099211e-06	4.94123840e-02	2.91401276e-04	3.28875923e-04	2.92821907e-03	-1.6351975e-06	2.51879402e-04	
6.32710993e+00	7.00000000e+01	1.42468336e-03	-3.3422429e-05	4.69220250e-02	2.80936236e-04	3.17632279e-04	2.67374282e-03	-2.3514116e-06	2.39685210e-04	
6.58884372e+00	7.00000000e+01	1.33993811e-03	-2.4585836e-05	4.44025133e-02	2.70603771e-04	3.04395555e-04	2.42913248e-03	-2.7994445e-06	2.27511685e-04	
6.85986994e+00	7.00000000e+01	1.24886163e-03	5.19066123e-06	4.18489268e-02	2.59881510e-04	2.88922947e-04	2.19212733e-03	-3.3031497e-06	2.15080608e-04	
7.14051850e+00	7.00000000e+01	1.14742431e-03	4.74014195e-05	3.92730547e-02	2.48061540e-04	2.71956173e-04	1.96449644e-03	-3.4485060e-06	2.01737703e-04	
7.43113104e+00	7.00000000e+01	1.03587926e-03	1.04557886e-04	3.66744720e-02	2.35171834e-04	2.53648852e-04	1.74747135e-03	-3.3442764e-06	1.87732544e-04	
7.73206130e+00	7.00000000e+01	9.05927496e-04	2.25475406e-04	3.40440502e-02	2.21846240e-04	2.35611047e-04	1.53946090e-03	-2.9907936e-06	1.72484654e-04	
8.04367559e+00	7.00000000e+01	7.59290581e-04	3.34221338e-04	3.14305922e-02	2.08420256e-04	2.18324136e-04	1.34496991e-03	-2.7107334e-06	1.56509887e-04	
8.36635324e+00	7.00000000e+01	6.05190659e-04	3.96455166e-04	2.88703392e-02	1.94555807e-04	2.02172773e-04	1.16627477e-03	-2.4030647e-06	1.40888751e-04	
